name,title,description,creator,youtube_url,template_url,date_posted,resource_url,id
Customer Support Chatbot,How to Build a Customer Support AI Agent with n8n ~ No Code Guide for Beginners!,This workflow automates customer support for a client called WalTart by interfacing with a Google Sheets database that holds customer and order details. The system uses a no-code approach with n8n and integrates OpenAI's GPT-4 for conversational tasks. It includes dedicated tools for retrieving and updating orders while enforcing strict cancellation and refund policies. Creator Mahmut Kasimoglu offers a free template via his Skool community.,Mahmut Kasimoglu | AI Automation,https://www.youtube.com/watch?v=Soa8o82q5qY,https://drive.google.com/file/d/109iwXMZ7JMfEuqJBehXKSe_21MEM4Ycw/view?usp=drive_link,2025-02-23T09:29:06.000Z,https://www.skool.com/business-ai-alliance/how-to-build-a-customer-support-ai-agent-with-n8n-no-code-guide-for-beginners,Soa8o82q5qY
Supabase RAG Agent,How to Set up Supabase and Postgres for RAG Agent with Memory in n8n (2025),"This tutorial demonstrates a fully integrated workflow that sets up a Retrieval-Augmented Generation (RAG) agent using a relational database and a vector store. In the video, Nate Herk shows how to configure Postgres as chat memory and Supabase as a vector database using PG Vector for similarity search. The system is implemented within n8n by establishing credentials, configuring both database and tool nodes, and leveraging recursive text splitting for document ingestion. Detailed technical steps include setting up Supabase, connecting to Postgres, and embedding documents for AI-driven query responses.",Nate Herk | AI Automation,https://www.youtube.com/watch?v=JjBofKJnYIU,https://drive.google.com/file/d/1wTHYtYugfe0I6CpvV7b8S5lkaLd7NSuX/view?usp=drive_link,2025-02-22T20:26:48.000Z,https://www.skool.com/ai-automation-society/new-video-how-to-set-up-supabase-and-postgres-for-rag-agent-with-memory-in-n8n-2025,JjBofKJnYIU
Personal Assistant AI Agent,I made a Personal Assistant Ai Agent on n8n (no code),"This system built by Rory Ridgers is a complete personal assistant AI agent workflow that manages emails, calendar events, and Airtable CRM records while generating YouTube video ideas. It uses a Telegram trigger to receive both text and voice inputs, employs LLM steps for transcriptions and extracting company URLs via Google search, and integrates Gmail, Google Calendar, and Airtable. The workflow also features a YouTube ideas tool powered by GPT-40 mini, all assembled in a no-code setup using a free template.",Rory Ridgers,https://www.youtube.com/watch?v=kvY6CMe1Rmc,https://drive.google.com/file/d/16x81ZbiXOR38VzfOOe5slUysAM7AI9Bi/view?usp=drive_link,2025-02-21T20:37:29.000Z,https://commonous.com/templates/c82bd239-32f3-4fbe-83c2-f6812ed2fda5,kvY6CMe1Rmc
Make Workflow Converter,How to EASILY Convert Make Automations to n8n (No Code),"In this system, Mark Kashef demonstrates a method to convert Make.com JSON blueprints into fully functional automation templates for n8n. The workflow leverages a Google Drive trigger for file monitoring, converts binary data to JSON, and employs advanced node mapping using GPT-03 and Perplexity for error checking and handling unsupported integrations. It supports batch processing and includes robust validation steps, all available via a free template accessible through the Gumroad link.",Mark Kashef,https://www.youtube.com/watch?v=bK_4qJiQ5IM,https://drive.google.com/file/d/17VOc0_yCn5Q1lG_Rpv-_Ox7Ri_WDoZKH/view?usp=drive_link,2025-02-21T18:00:35.000Z,https://gumroad.com/d/1c00cbda759e740d715f1dacdfcf0fb6,bK_4qJiQ5IM
Voice AI Caller,This n8n AI Voice Agent Will Call Anyone For You (100% automatic),"This system automates voice calls using an AI agent built in n8n. It orchestrates a voice AI that integrates a ChatGPT-based model, short-term memory, and various tools like Telegram triggers, HTTP requests for web scraping via Appify from Google Maps, and integrations with Google Contacts and Calendar for booking. Outbound calls are managed through Vapi. Developed by Jono Catliff, this free blueprint is available via Gumroad.",Jono Catliff,https://www.youtube.com/watch?v=k3mcttDLJB4,https://drive.google.com/file/d/1VD_WTaUoLRgG-dWuPJ71_bLMCzgLtpmO/view?usp=drive_link  https://drive.google.com/file/d/13gBZ5nag70oAodLHS7ugVnRRgKXYoVY-/view?usp=drive_link  https://drive.google.com/file/d/1CE769nokIMWCZA3_MQ9UZn3jyQ08x0I-/view?usp=drive_link  https://drive.google.com/file/d/1vcjpBNx_kd8kmHe-JNsitNO8sqVEiMFy/view?usp=drive_link ,2025-02-20T04:01:15.000Z,https://gumroad.com/d/38c7cb272a876c8c3cf1ba76da94dea1,k3mcttDLJB4
Calendar Agent,I Built a Human in the Loop Calendar Agent in n8n with No Code,"This workflow demonstrates a human-in-the-loop calendar system that automates scheduling tasks by combining intent, feedback, and correction agents. It integrates Google Calendar for creating, updating, and deleting events; Airtable is used for contact verification; and Telegram serves as the interface for human confirmation. Built and demonstrated by Nate Herk, it ensures conflict checking, attendee verification, and dynamic adjustments—all without a single line of code.",Nate Herk | AI Automation,https://www.youtube.com/watch?v=z-gDDajSSNE,https://drive.google.com/file/d/1KPcGwRPH_o0BZ9x3ISRcPOdmImu8yYEB/view?usp=drive_link,2025-02-19T22:02:57.000Z,https://www.skool.com/ai-automation-society/new-video-i-built-a-human-in-the-loop-calendar-agent-in-n8n-with-no-code,z-gDDajSSNE
Upwork Automation Agent,I Built An AI Agent That Automates Upwork ($500K+ Earned),"This system automates Upwork job applications by orchestrating an AI agent that triggers multiple workflows: one generates a tailored application copy, another creates a dynamic Google Docs proposal using a pre-designed template, and a third produces a mermaid diagram for workflow visualization. It leverages ChatGPT prompt engineering, workflow triggers, and API integrations with Google Drive to deliver a high-quality, revenue-driving automation solution. Created by Nick Saraev.",Nick Saraev,https://www.youtube.com/watch?v=0LVTTv9zxwE,https://drive.google.com/file/d/1GxyOkaCQ2jijODNNNg_GYD8MLsBtgWeS/view?usp=drive_link  https://drive.google.com/file/d/11mOiQAb2CPdJ6B30A-y4dn_LuAaIrWMN/view?usp=drive_link  https://drive.google.com/file/d/1B-JV6NDdd0vkiIsaM39hOi_AHdbOrgsV/view?usp=drive_link ,2025-02-19T02:42:44.000Z,https://gumroad.com/d/6dcba85f6fbda2d9a6073c7837499832,0LVTTv9zxwE
Local AI Supabase Agent,Run Supabase 100% LOCALLY for Your AI Agents,"Cole Medin upgrades the original local AI package by the n8n team by integrating Supabase into the stack, providing a local, Dockerized solution for AI agents. The system leverages n8n for workflow automation, incorporates Supabase as both an SQL database and PGVector-based vector store for RAG, and works alongside tools like Ollama and Flowise. This detailed setup demonstrates container orchestration, environment variable configuration, and troubleshooting, all built on a free template available on GitHub.",Cole Medin,https://www.youtube.com/watch?v=pOsO40HSbOo,https://drive.google.com/file/d/1HTNCir9RFmYGV6XWAhsVvVwjUHyGVl3t/view?usp=drive_link,2025-02-17T01:00:41.000Z,https://github.com/coleam00/local-ai-packaged,pOsO40HSbOo
AI Life Assistant,This n8n AI Assistant Will Manage Your Life (Automate Everything),"This workflow is a comprehensive AI personal assistant built on a n8n blueprint by Jono Catliff. It automates a range of tasks including calendar management, email handling, document processing (PDF to JSON extraction), Airtable task updates, and social media content generation. Integrated modules include Telegram triggers, HTTP requests, voice agent functionalities with vapi, and data merging for multi-type inputs. The free template is available via the provided Gumroad link.",Jono Catliff,https://www.youtube.com/watch?v=iEzr0GdFitU,https://drive.google.com/file/d/1un7zmUQzszQeYemiiQa_BgRBg-mSa0IC/view?usp=drive_link  https://drive.google.com/file/d/1IbG_ETQc4PuLmseh1QV-JOa7hlKPBEWM/view?usp=drive_link  https://drive.google.com/file/d/1HQIKlEMlPHraWAEBGbhacURjqaQmggM-/view?usp=drive_link  https://drive.google.com/file/d/1EOQJW9laQQEkq6ePmbpa1-w6kTUK3Uml/view?usp=drive_link  https://drive.google.com/file/d/1rYXqD60yhZ0r8uXrp4dSjDd4FUGywUkr/view?usp=drive_link  https://drive.google.com/file/d/1IBuRANFwJITSUZZF8OwjZAWa2ft3Ssza/view?usp=drive_link  https://drive.google.com/file/d/19Nd5VkE5-tHPvyqeX1VI0c59daHvwt1o/view?usp=drive_link ,2025-02-16T16:00:45.000Z,https://gumroad.com/d/7ce0f7f3c8a557cff7df00a58461e024,iEzr0GdFitU
AI Voice Travel Agent,I Built an AI Voice Travel Agent with ElevenLabs and n8n (Free Template),"This system implements an AI Voice Travel Agent that leverages ElevenLabs for realistic voice interactions and automates travel planning via a detailed workflow. It collects travel details via a webhook and retrieves flights, hotel, and activity information using APIs (including Ser API and Tavali), then formats a personalized HTML email with airport codes, dates, and amenities. Created by Nate Herk, the free template is available through his Skool community.",Nate Herk | AI Automation,https://www.youtube.com/watch?v=5zhTxuuPc3A,https://drive.google.com/file/d/1_pRzOQMU0E_uitCxAilcvelukXOLTfOl/view?usp=drive_link,2025-02-16T02:12:34.000Z,https://www.skool.com/ai-automation-society/new-video-i-built-an-ai-voice-travel-agent-with-elevenlabs-and-n8n,5zhTxuuPc3A
Google Maps Scraper,This AI Agent Can Scrape ANYTHING (100% Automatic),"In this workflow, Jono Catliff demonstrates an AI agent built on n8n that automates web scraping from Google Maps. The system leverages an HTTP request module to interact with a web scraping API (via Apify), parses dynamic JSON data using expressions, and aggregates results into Google Sheets. It features an AI agent using OpenAI's ChatGPT model for command interpretation and memory buffering. All components are tied together to scrape industry-specific search data, making it a robust, free, and importable template.",Jono Catliff,https://www.youtube.com/watch?v=VAaFsqu5NE8,https://drive.google.com/file/d/1wEG5BF066ilFle4EUHVl4RNwE6-VggHG/view?usp=drive_link  https://drive.google.com/file/d/1pyJaRo4ayUTs_2keEhSfhWqJOMsgj8Pe/view?usp=drive_link  https://drive.google.com/file/d/1aXlcOBkJoC9v2Fj-w3kobxmsizFf6pd7/view?usp=drive_link  https://drive.google.com/file/d/1sv-fvplAXeKxJyn2-KMX0nV980wN7-OM/view?usp=drive_link  https://drive.google.com/file/d/1fdFCPyDjEgsaumrZ3J6TT2x4LpkCwZhX/view?usp=drive_link  https://drive.google.com/file/d/1sT552PlkviUPBhCL-EUDdF9v14xfJig6/view?usp=drive_link ,2025-02-15T19:16:14.000Z,https://gumroad.com/d/c2f0b73487e92de5ddcb5ac890689201,VAaFsqu5NE8
RAG AI Agent,Create This RAG n8n AI Agent in 30 Minutes (You'll Use This Daily),"In this video, Jono Catliff builds a fully functional RAG AI agent workflow using n8n. The system uses Google Drive as a trigger to detect new documents, uploads file data to a Pinecone vector store with OpenAI text embeddings and a recursive text splitter, and integrates Airtable to automatically generate tasks. This detailed example shows the integration of APIs and AI agents within a robust automation pipeline. The free blueprint template is provided by the creator on Gumroad.",Jono Catliff,https://www.youtube.com/watch?v=KC34sUqgU5A,https://drive.google.com/file/d/1DePiMuwOnKru3Llo2uZjVPaj9VKLxKcs/view?usp=drive_link  https://drive.google.com/file/d/1teQpVLs-3_nX6itv0GjRH5sg9yte2LB8/view?usp=drive_link ,2025-02-14T01:18:12.000Z,https://gumroad.com/d/67e085d486bd6fa5825ef73750392c93,KC34sUqgU5A
Automated Email Manager,This n8n AI Agent Will Manage Your Email Inbox (100% Automatic),"Jono Catliff demonstrates an AI-powered email management system for Gmail that uses a free n8n workflow. The workflow automatically classifies emails into categories such as promotions, social, personal, sales, receipts, and miscellaneous using an AI text classifier powered by ChatGPT (GPT-4 mini). It then performs actions like labeling, summarizing, drafting replies, forwarding messages, and appending data to Google Sheets. The system integrates Gmail, OpenAI, Google Sheets, and custom logic. Free blueprint available on Gumroad.",Jono Catliff,https://www.youtube.com/watch?v=l0SiFihbetA,https://drive.google.com/file/d/16fEk0SgtcGqijGYBIrmZgfR13AQAJJX9/view?usp=drive_link,2025-02-12T23:17:49.000Z,https://gumroad.com/d/3de675e1ed25174fd07a331abc42e158,l0SiFihbetA
Human-in-Loop Workflow,n8n Tutorial: AI Agents with Human Feedback,"Leon van Zyl demonstrates a sophisticated multi-agent AI system that orchestrates a storytelling process with human feedback checkpoints. The workflow sequentially generates a story premise, characters, and outline, integrating Telegram for real-time feedback, Gmail for email delivery, and OpenAI's GPT models for content generation. The video details how to set up decision points using text classifiers and set nodes, with a free downloadable template available via the linked workflow prompt.",Leon van Zyl,https://www.youtube.com/watch?v=4wsV1GgIsrs,https://drive.google.com/file/d/1cjOP713BwHJNrQq8tbZe2JtHi6kQA1i5/view?usp=drive_link  https://drive.google.com/file/d/1dIWQlEIHHl7TCZwg7HjnwuoilyqceKLt/view?usp=drive_link ,2025-02-11T14:14:59.000Z,https://drive.google.com/drive/folders/18bbq_Iu8GCxkFMSVAQy3IYboA8GBwdVF,4wsV1GgIsrs
Instagram Parasite System,The N8N Instagram Parasite System (10K Followers In 15 Days),"Nick Saraev demonstrates a complete Instagram scraping and content repurposing workflow built on n8n. This system uses Apify to scrape Instagram Reels from niche profiles, then processes the data via HTTP requests, integrates with Google Sheets for record management, and uses OpenAI Whisper for video transcription. Advanced steps include filtering with AI (GPT and Perplexity) to generate tailored content, making it ideal for automating social media growth. A free template is provided.",Nick Saraev,https://www.youtube.com/watch?v=9zBtU1mwOR4,https://drive.google.com/file/d/1TF418y0Ff1XmXVMlna0olcW8iXbUSFdP/view?usp=drive_link,2025-02-11T04:00:05.000Z,https://gumroad.com/d/5ac7a3dd6ae9ae61d437ec95b09d47dd,9zBtU1mwOR4
Agentic Workflow Systems,4 Agentic Frameworks for More Efficient Workflows in n8n,"In this video tutorial, Nate Herk showcases four specialized frameworks—prompt chaining, routing, parallelization, and evaluator optimizer—built using an n8n system. The workflows demonstrate sequential processing for blog generation, email classification with Gmail, Telegram alerts for high priority tasks, parallel data analysis with distinct LLMs, and an iterative optimization loop that refines outputs via Google Docs integration. Free templates for these agent-driven workflows are available in the community.",Nate Herk | AI Automation,https://www.youtube.com/watch?v=nSQnJoqK4DQ,https://drive.google.com/file/d/1d6rikqHI_20LQtV3az7O1jIlgxXwOxDi/view?usp=drive_link  https://drive.google.com/file/d/1ZonJFV6B8U2px_-Fe8WblUDfNvsKomZf/view?usp=drive_link  https://drive.google.com/file/d/1f-AqEGZ8b-EIHwfLtxz9QMexEQ-pcYbg/view?usp=drive_link  https://drive.google.com/file/d/1tKgq5uXibES3KSNZi7RkMBiixQxQ7UeL/view?usp=drive_link ,2025-02-10T16:03:00.000Z,https://www.skool.com/ai-automation-society/new-video-4-agentic-frameworks-for-more-efficient-workflows-in-n8n,nSQnJoqK4DQ
AI Agent Calendar & Sheets Bot,Build Your First No-Code n8n AI Agent (Beginner's Guide),"Jono Catliff’s video details a dual AI agent workflow built in n8n. The first agent processes internal chat messages using integrated calculator and Wikipedia modules via an OpenAI chat model and memory. The second agent uses Telegram to handle text and voice inputs, transcribe audio, and automate Google Calendar event creation/updating with logging to Google Sheets. This setup demonstrates advanced multi-tool AI automation with dynamic scheduling and conflict management. Free blueprint templates are available at the provided link.",Jono Catliff,https://www.youtube.com/watch?v=81prU7h9yWs,https://drive.google.com/file/d/1JcVrQKNTzgqbJcj0EMFbtWjiUK5Fk_mt/view?usp=drive_link  https://drive.google.com/file/d/1G1X-kX70sMy-bmU1ppUJegqOXOONvRK4/view?usp=drive_link ,2025-02-09T19:00:04.000Z,https://gumroad.com/d/5cde98c0de8290b38fe6cddf5bb3e7ac,81prU7h9yWs
AI Memory Assistant,Build an AI Agent That Actually Remembers You (n8n Tutorial),"Leon van Zyl presents a detailed workflow that enables an AI agent to retain long-term user memories. The system integrates chat triggers, OpenAI's GPT40 Mini for processing, and Airtable to store and retrieve conversation memories. It utilizes merging of current chat inputs with aggregated past memories and injects them into the system prompt, effectively personalizing responses much like ChatGPT's memory feature. The free template download is provided via a direct link in the video description.",Leon van Zyl,https://www.youtube.com/watch?v=t_azqARQSb8,https://drive.google.com/file/d/1WwQi8GjaPJgFCc5UWv5gHTig-Any8kAz/view?usp=drive_link  https://drive.google.com/file/d/1ux94BknPxPV6wqUW8AtBq6hR71Xf914R/view?usp=drive_link ,2025-02-06T15:30:30.000Z,https://drive.google.com/drive/folders/1Ui0GAiml45EWmfaLiqCqRxfR1bNgcs1Z,t_azqARQSb8
AI Price Tracker,Watch Me Build a $7.5k AI Price Tracker in 40 min (N8N) (No-Code),"This system is a no-code AI competitor price tracker that automates price monitoring for e-commerce brands. It uses a workflow built in n8n to scrape product prices via HTTP requests and advanced scraping techniques (including bypassing anti-scraping measures with Scrapperfly), extracts prices with a language model (Google Gemini), updates Google Sheets, and visualizes data in Looker Studio while triggering Slack notifications on price changes. Developed by Ben AI, it comes with a free template available through his community.",Ben AI,https://www.youtube.com/watch?v=KFB6BBcbIjg,https://drive.google.com/file/d/1vPITJg2ceRPUAqvIWlelg069sJebyaER/view?usp=drive_link,2025-02-06T08:00:16.000Z,https://bens-ai.circle.so/c/freebie-resources/ai-competitor-price-tracker-n8n-lookerstudio,KFB6BBcbIjg
Human Loop Sales,I Built a Human In The Loop Sales Team That Waits for Feedback and Approval in n8n,"This workflow implements a human-in-the-loop solution for AI-driven sales email outreach. It uses an Airtable trigger to capture leads, then an AI sales agent generates personalized emails while a revision agent refines them based on human feedback via Gmail. With a structured output parser splitting email subjects and bodies, the system leverages Claude 3.5 for content generation. Created by Nate Herk, the workflow is available as a free downloadable template via his community.",Nate Herk | AI Automation,https://www.youtube.com/watch?v=FcAAlOw6KZ8,https://drive.google.com/file/d/1t64LWOhddRMDPFi1OfOpBlRn7cHqiMhM/view?usp=drive_link,2025-02-05T21:12:28.000Z,https://www.skool.com/ai-automation-society/new-video-i-built-a-human-in-the-loop-sales-team-that-waits-for-feedback-and-approval-in-n8n,FcAAlOw6KZ8
AI Proposal Generator,"I Built A $2,485 AI Proposal Generator In N8N (Copy This)","Dynamic AI Proposal Generator is an automated workflow built on n8n that converts form input into professional, customized proposals. The system duplicates and customizes a Google Slides template by replacing text fields with AI-generated content via the OpenAI API. It also integrates with Gmail for automated delivery and supports Pandadoc enhancements. Created by Nick Saraev, this video provides a free-use template hosted on Gumroad.",Nick Saraev,https://www.youtube.com/watch?v=viN9gX030T4,https://drive.google.com/file/d/1ILUbRyqO4i-rQO3V8MGjHXV9PLneNe6r/view?usp=drive_link,2025-02-05T02:45:07.000Z,https://gumroad.com/d/235a1abef98a1a2e62caa95447603811,viN9gX030T4
Ultimate AI Assistant,I Built the Ultimate Team of AI Agents in n8n With No Code (Free Template),"This video by Nate Herk showcases a no-code automation system built in n8n that orchestrates a team of specialized AI agents. The workflow integrates an email agent, calendar agent, content creator agent, and contact agent to manage tasks such as sending emails, creating calendar events, drafting blog posts, and updating contacts. It leverages GPT-4 and Claude 3.5 Sonet along with APIs for Gmail, Airtable, and calendar services. The system’s modular design, dynamic tool calls, and multi-step processing are highlighted with demos and a free downloadable JSON template.",Nate Herk | AI Automation,https://www.youtube.com/watch?v=9FuNtfsnRNo,https://drive.google.com/file/d/1jeWlCmi_aOGEsvUcIexGNyj9RI8oUMs5/view?usp=drive_link  https://drive.google.com/file/d/1nXudDokTVGBJohdS_jUKqcUTj1CYO9aO/view?usp=drive_link  https://drive.google.com/file/d/16hT112vkKH7WPBd1gXVMzDuGimIMehLq/view?usp=drive_link  https://drive.google.com/file/d/12vo-ispmMjBpIqTKcvJOXlA7llcbntCc/view?usp=drive_link  https://drive.google.com/file/d/1pj4L9NOwECWs0raucJPkWheR_AcTaQyM/view?usp=drive_link ,2025-02-03T04:05:00.000Z,https://www.skool.com/ai-automation-society/new-video-i-built-the-ultimate-team-of-ai-agents-in-n8n-with-no-code-free-template,9FuNtfsnRNo
Travel Agent Workflow,OpenAI Fires Back at DeepSeek With a New Reasoning Model: o3-mini (n8n AI Agent),"This video by Nate Herk demonstrates a system that integrates OpenAI’s new O3 Mini reasoning model as an AI agent within an automation workflow. The tutorial builds a travel agent that pulls data from three Pinecone databases (resorts, flights, and activities), formats an HTML itinerary, and sends it via a Gmail tool. The video details prompt engineering, sequential tool calls, and includes a free downloadable workflow template available through his free Skool community.",Nate Herk | AI Automation,https://www.youtube.com/watch?v=IBaT-XQm_wE,https://drive.google.com/file/d/1RWYii5r5yOSIItRc-_6aNtXGmd-ltEA0/view?usp=drive_link  https://drive.google.com/file/d/1z7Pj1D9uiRLMfwpu2ofB1SGLSDhKSFTY/view?usp=drive_link ,2025-02-01T19:14:02.000Z,https://www.skool.com/ai-automation-society/new-video-openai-fires-back-at-deepseek-with-a-new-reasoning-model-o3-mini-n8n-ai-agent,IBaT-XQm_wE
Gmail HR Workflow,How to process with AI 500 CVs from your Gmail in 1 hour,"This system automates HR processes by using a Gmail trigger to capture incoming CV emails and process multiple attachments such as PDFs and DOC files. It extracts and aggregates text, then uses OpenAI API to match CV data against job listings stored in Airtable and score candidates based on custom criteria. Error handling is implemented via loops and conditions, ensuring robust processing. Created by Mark and Philipp from 5minAI, this walkthrough includes a free workflow template.",5minAI,https://www.youtube.com/watch?v=iNjFF4RzoVg,https://drive.google.com/file/d/1Iz1z5Xb1ceiwKIkM632kQZaHfYmkkIqH/view?usp=drive_link,2025-02-01T13:32:35.000Z,https://www.skool.com/5minai/classroom/b4afa5e9?md=42d782508ac943da92cce06d1f1bd470,iNjFF4RzoVg
RAG Experiment System,Best Model for RAG? GPT-4o vs Claude 3.5 vs Gemini Flash 2.0 (n8n Experiment Results),"In this detailed workflow, Nate Herk demonstrates a RAG (Retrieval-Augmented Generation) system that compares three AI models—GPT-4o, Claude 3.5, and Gemini Flash 2.0. The n8n-based setup integrates vector database queries to fetch Nvidia financial data and uses dynamic tool calls to generate, evaluate, and grade responses over multiple parameters such as speed, query understanding, and context management. The free template is available via his Skool community.",Nate Herk | AI Automation,https://www.youtube.com/watch?v=_DbZjllXDv8,https://drive.google.com/file/d/1U74wSgEZOVT8Hl6Z9XhLzlmg38CPGAhq/view?usp=drive_link,2025-01-30T00:21:28.000Z,https://www.skool.com/ai-automation-society/new-video-best-model-for-rag-gpt-4o-vs-claude-35-vs-gemini-flash-20-n8n-experiment-results,_DbZjllXDv8
Cold Email AI Workflow,"N8N Foundational Concepts (AI Agents, JSON, Logic)","This comprehensive workflow automates personalized cold email outreach by integrating a Google Sheets trigger for lead data, OpenAI for generating dynamic email subject lines, icebreakers, elevator pitches, and Gmail for drafting emails. It showcases advanced techniques using fixed vs expression fields, JSON manipulation, looping, filtering, and merging to build robust business processes. Created by Nick Saraev.",Nick Saraev,https://www.youtube.com/watch?v=6b442bN0CyI,https://drive.google.com/file/d/1H92R8P6Q8zRHbbbU9ZJl4XvI09Tn6PnP/view?usp=drive_link,2025-01-28T03:30:06.000Z,https://gumroad.com/d/c3acce8187529216735bb8a98896454c,6b442bN0CyI
Crawl4AI Web Scraper,n8n + Crawl4AI - Scrape ANY Website in Minutes with NO Code,"This system integrates an open-source web scraping engine deployed via Docker with a no-code workflow that automates website crawling, content extraction, and data ingestion for retrieval-augmented generation. The workflow uses HTTP requests to trigger asynchronous scraping tasks, parses sitemap.xml for URLs, processes markdown and HTML responses, and feeds vector embeddings (via OpenAI) into a Supabase vector store. The process also includes AI agent components such as Pydantic AI and TEN Agent. Creator Cole Medin demonstrates step-by-step deployment and integration techniques in this free template workflow.",Cole Medin,https://www.youtube.com/watch?v=c5dw_jsGNBk,https://drive.google.com/file/d/1nUl0j6Y7HQRcE2sOOsU8hx9lTlVSMHJC/view?usp=drive_link  https://drive.google.com/file/d/159iNaTq4b4sO2LJY87Og7svvFB3RuBd_/view?usp=drive_link  https://drive.google.com/file/d/1UsJuUUq-63fQKGPNwnAZ3sNGwS-0Tntg/view?usp=drive_link  https://drive.google.com/file/d/1GOrBLRSOnEBkaG_ZzBr_hsPa9LEB615-/view?usp=drive_link ,2025-01-27T01:00:24.000Z,https://github.com/TEN-framework/ten-framework,c5dw_jsGNBk
DeepSeek R1 Planner,How to Actually Build Agents with DeepSeek R1 in n8n (Without OpenRouter),"In this workflow, creator Nate Herk demonstrates a system that integrates the DeepSeek R1 reasoning model as a planning agent to handle real-world automation tasks like email sending and calendar event creation. The setup uses an HTTP request to connect directly to DeepSeek’s API, bypassing OpenRouter, and splits responsibilities between a planning agent that converts user commands into detailed step-by-step instructions and a tools agent that executes the tasks using other models such as GPT-4 or Claude 3.5. The free template is available through his community link.",Nate Herk | AI Automation,https://www.youtube.com/watch?v=tjaD65OCoE8,https://drive.google.com/file/d/1fjOajCeqbE1flHCpx5Kq0qr8nvoMsMVN/view?usp=drive_link,2025-01-24T17:17:32.000Z,https://www.skool.com/ai-automation-society/new-video-how-to-actually-build-agents-with-deepseek-r1-in-n8n-without-openrouter,tjaD65OCoE8
Business Automation Suite,"N8N For Everyone (AI Agents, Workflows, & More)","In this comprehensive tutorial by Nick Saraev, the creator demonstrates how to build complete automated workflows using n8n. The video walks through setting up triggers—from manual activation and form submissions to API events from cal.com—and integrates multiple actions such as sending personalized emails via Gmail, using OpenAI for dynamic content, and updating CRM records in ClickUp. A free template collection for these workflows is available at the linked Gumroad page.",Nick Saraev,https://www.youtube.com/watch?v=r6uX3btBgvw,https://drive.google.com/file/d/1qsO-s48nDhyv-xC6x9AO06W1hbdYxOGJ/view?usp=drive_link,2025-01-24T03:45:02.000Z,https://gumroad.com/d/27b4bdfc2f8a39eb69ab5de2ccb420df,r6uX3btBgvw
DeepSeek R1 Workflow,Two Ways to Save 96% of Your Money Using DeepSeek R1 in n8n,"This system, presented by Nate Herk, demonstrates a technical integration of DeepSeek R1—a cost-effective, reinforcement learning driven AI model—into a workflow using Chat Model and HTTP Request nodes. The video explains setting up API credentials via OpenRouter, cost comparisons with OpenAI models, and details how to download the free workflow template from the free Skool community. Keywords: DeepSeek R1, API, HTTP, reinforcement learning, cost efficiency.",Nate Herk | AI Automation,https://www.youtube.com/watch?v=o69yGTxB8EE,https://drive.google.com/file/d/15Uf3Dk_0ilgXXbfPbU-H1_fczj7Er9md/view?usp=drive_link,2025-01-23T14:37:30.000Z,https://www.skool.com/ai-automation-society/new-video-two-ways-to-save-96-of-your-money-using-deepseek-r1-in-n8n,o69yGTxB8EE
Omni AI Assistant,Build Your OWN AI Agent That Can SEE And SPEAK With Ease,"Leon van Zyl demonstrates a full-featured AI agent workflow that processes text, voice, and images without coding. This system integrates Telegram triggers, voice transcription, and text-to-speech capabilities alongside advanced OpenAI chat and image analysis. Additional tools include Gmail for email handling, Google Calendar for scheduling, SERP API for web search, and Pinecone for a custom knowledge base. The workflow uses dynamic system prompts and switch nodes for multimodal input management. A free downloadable template is provided.",Leon van Zyl,https://www.youtube.com/watch?v=cTvaMD4Tt9Y,https://drive.google.com/file/d/154CXEPU9aInFDPu5VeXmPyp2l9PRI2OV/view?usp=drive_link  https://drive.google.com/file/d/1OgJheom6elKiDngLw96h3H6Xh8Q1EF7T/view?usp=drive_link ,2025-01-21T11:00:46.000Z,https://drive.google.com/drive/folders/1-dG6w8iNc5f9F9CqZvLUADriZrZKW0i-,cTvaMD4Tt9Y
Video Audition Analyzer,How to analyse any video with Gemini AI in N8N,"This system automates the review of audition tapes by integrating Google Drive, Gemini AI (using Jimini API), and Airtable into one seamless workflow built on n8n. It starts with a Google Drive trigger to upload video files, then passes them via HTTP requests and file download/upload modules to Gemini AI for emotional and facial analysis. The AI returns ratings and comments that are stored in Airtable, enabling rapid candidate evaluation. Developed by Mark and Philipp on the 5minAI channel, the full workflow is available via the linked free template.",5minAI,https://www.youtube.com/watch?v=zehXwwnH8d0,https://drive.google.com/file/d/18LCOLhvfUCIEifES9g7_bzAkQspp2jGp/view?usp=drive_link,2025-01-20T22:08:23.000Z,https://www.skool.com/5minai/classroom/b4afa5e9?md=b260bb4d8461415e89623bfa1d72f725,zehXwwnH8d0
Tech Analyst Agent,How I Built A Technical Analyst AI Agent in n8n With No Code,"This workflow builds a technical analysis agent using n8n. It triggers via Telegram to receive stock tickers (e.g., Apple), then sends an HTTP POST to a free chart-image API to generate technical charts and retrieves the image via an HTTP GET. The workflow processes the chart with AI nodes (Anthropic 3.5 and OpenAI image analysis) to produce detailed technical insights. Developed by Nate Herk, the free template is available via his Skool community.",Nate Herk | AI Automation,https://www.youtube.com/watch?v=dooXxhGy5Ow,https://drive.google.com/file/d/1S1t9eQmgYXVML6kWmOBZfJjyg563ppdi/view?usp=drive_link,2025-01-17T20:41:31.000Z,https://www.skool.com/ai-automation-society/new-video-how-i-built-a-technical-analyst-ai-agent-in-n8n-with-no-code,dooXxhGy5Ow
